pl_name,hostname,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_tranmid,st_teff
K2-360 c,EPIC 201595106,2024,9.79692 d,4.02 earthRad,15.23 earthMass,nan d,5679.0 K
TOI-2714 b,TOI-2714,2024,2.499387 d,13.72 earthRad,228.0 earthMass,2459168.9479 d,5665.0 K
TOI-1472 b,TOI-1472,2024,6.36381 d,4.15964583 earthRad,16.5 earthMass,2458765.6074 d,5133.0 K
TOI-1669 c,TOI-1669,2024,2.6800535 d,2.2963977 earthRad,13.0 earthMass,2458816.94479 d,5497.0 K
HIP 77900 b,HIP 77900,2024,nan d,12.1 earthRad,6674.396547 earthMass,nan d,13646.0 K
TOI-4602.01,TOI-4602,2024,3.9812091 d,2.550449 earthRad,7.04 earthMass,2460655.201888 d,6011.9 K
TOI-1439 b,TOI-1439,2024,27.644 d,4.2427861 earthRad,38.5 earthMass,2458703.4747 d,5841.0 K
TOI-5726.01,TOI-5726,2024,5.491125215 d,2.554 earthRad,7.05 earthMass,2458843.5951 d,5874.0 K
Wolf 327 b,Wolf 327,2024,0.5734745 d,1.24 earthRad,2.53 earthMass,2459252.9811 d,3542.0 K
TOI-1386 b,TOI-1386,2024,25.8401 d,6.2163865 earthRad,45.8 earthMass,2458752.321 d,5735.0 K
TOI-1224 b,TOI-1224,2024,4.1782745 d,2.104 earthRad,5.08 earthMass,2458327.70236 d,3326.0 K
TOI-654.01,TOI-654,2024,1.527561 d,2.378 earthRad,8.71 earthMass,2459243.0584 d,3521.0 K
OGLE-2017-BLG-0364L b,OGLE-2017-BLG-0364L,2024,nan d,10.3 earthRad,75.8 earthMass,nan d,nan K
TOI-1184 b,TOI-1184,2024,5.748433803 d,2.39 earthRad,6.8 earthMass,2459960.5115 d,4534.0 K
TOI-1744.01,TOI-1744,2024,22.341702927 d,2.68 earthRad,7.65 earthMass,2459908.3844 d,6179.0 K
TOI-1410 c,TOI-1410,2024,47.56 d,5.63 earthRad,27.0 earthMass,2458980.4 d,4635.0 K
MOA-2022-BLG-563L b,MOA-2022-BLG-563L,2024,nan d,14.0 earthRad,127.1313628 earthMass,nan d,nan K
TOI-5110 b,TOI-5110,2024,30.158577 d,11.98240037 earthRad,921.7023803 earthMass,2459503.679 d,6160.0 K
TOI-1410.01,TOI-1410,2024,1.21687 d,3.10083009 earthRad,12.5 earthMass,2458739.72931 d,4635.0 K
TOI-1248 b,TOI-1248,2024,4.3601561 d,6.8084859 earthRad,27.4 earthMass,2458687.12116 d,5205.0 K
KOI-4978 b,KOI-4978,2024,0.941967 d,0.7 earthRad,0.271 earthMass,2454833.099 d,5050.28 K
LHS 1678 d,LHS 1678,2024,4.9652229 d,0.981 earthRad,0.907 earthMass,2459000.45806 d,3490.0 K
TOI-1776 b,TOI-1776,2024,2.799868 d,1.21612741 earthRad,1.4 earthMass,2458871.4976 d,5785.0 K
TOI-1347 c,TOI-1347,2024,4.841962 d,1.6 earthRad,6.4 earthMass,2458678.5059 d,5464.0 K
TOI-1768.01,TOI-1768,2024,7.337703649 d,3.453 earthRad,11.8 earthMass,2459627.0224 d,5994.0 K
TOI-1782.01,TOI-1782,2024,4.987641028 d,2.368 earthRad,6.2 earthMass,2459635.7331 d,4336.0 K
TOI-1824 b,TOI-1824,2024,22.808533 d,2.7438269 earthRad,16.0 earthMass,2458879.5467 d,5165.0 K
TOI-1799 b,TOI-1799,2024,7.094570865 d,1.642 earthRad,4.0 earthMass,2458904.8176 d,5690.0 K
2MASS J11550485-7919108 b,2MASS J11550485-7919108,2024,nan d,12.1 earthRad,6356.56814 earthMass,nan d,3021.0 K
TOI-1883 b,TOI-1883,2024,4.50638 d,5.65 earthRad,27.2 earthMass,2459256.8481 d,3477.0 K
TOI-1683.01,TOI-1683,2024,3.0575356 d,2.6382 earthRad,7.45 earthMass,2458816.411524 d,4402.0 K
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,2024,nan d,13.2 earthRad,823.17557413 earthMass,nan d,nan K
TOI-286 b,TOI-286,2024,4.5117244 d,1.42 earthRad,4.53 earthMass,2460186.64911 d,5152.0 K
TOI-1279 b,TOI-1279,2024,9.61419 d,2.66146528 earthRad,10.6 earthMass,2458717.4814 d,5457.0 K
KMT-2023-BLG-1743L b,KMT-2023-BLG-1743L,2024,nan d,12.1 earthRad,6356.56814 earthMass,nan d,nan K
Kepler-51 e,Kepler-51,2024,264.284 d,2.18 earthRad,5.4 earthMass,2455095.508 d,5674.0 K
TOI-1269 b,TOI-1269,2024,4.2529913 d,2.40144286 earthRad,6.4 earthMass,2458686.60586 d,5499.0 K
TOI-2580 b,TOI-2580,2024,3.39775 d,17.37392009 earthRad,200.23189641 earthMass,2458839.4534 d,6120.0 K
TOI-1659.01,TOI-1659,2024,5.877556328 d,2.255 earthRad,5.71 earthMass,2459757.3568 d,5977.0 K
TOI-2458 b,TOI-2458,2024,3.73659 d,2.83 earthRad,13.31 earthMass,2459177.4046 d,6005.0 K
TIC 365102760 b,TIC 365102760,2024,4.21285367 d,6.21 earthRad,19.2 earthMass,2458684.146 d,4900.0 K
TOI-1224 c,TOI-1224,2024,17.945466 d,2.884 earthRad,8.67 earthMass,2458329.859704 d,3326.0 K
TOI-1347 b,TOI-1347,2024,0.84742346 d,1.8 earthRad,11.1 earthMass,2458682.71214 d,5464.0 K
KMT-2017-BLG-2331L b,KMT-2017-BLG-2331L,2024,nan d,14.2 earthRad,171.0 earthMass,nan d,nan K
WASP-132 d,WASP-132,2024,1816.6 d,12.8 earthRad,1639.99458012 earthMass,2455051.5 d,4686.0 K
HD 134606 b,HD 134606,2024,12.089 d,2.97 earthRad,9.09 earthMass,nan d,5576.0 K
TOI-1691 b,TOI-1691,2024,16.736888935 d,3.66 earthRad,14.6 earthMass,2459922.7255 d,5759.0 K
TOI-2768 b,TOI-2768,2024,1.50801 d,2.63 earthRad,7.41 earthMass,2459225.6442 d,4008.0 K
TOI-6383 A b,TOI-6383 A,2024,1.79058695 d,11.29 earthRad,331.0 earthMass,2459933.59545 d,3444.0 K
TOI-4504 b,TOI-4504,2024,2.42614 d,2.691 earthRad,7.71 earthMass,2459038.458 d,5315.0 K
TOI-4504 d,TOI-4504,2024,40.5634 d,13.6 earthRad,450.23572136 earthMass,nan d,5315.0 K
TOI-1836 c,TOI-1836,2024,1.7727471 d,2.59987579 earthRad,8.0 earthMass,2459739.67 d,6237.0 K
TOI-5799 b,TOI-5799,2024,4.164507 d,1.733 earthRad,3.65 earthMass,2460255.4185 d,3452.0 K
NGTS-33 b,NGTS-33,2024,2.827972 d,18.38272835 earthRad,1153.71711741 earthMass,2459986.409 d,7437.0 K
K2-419 A b,K2-419 A,2024,20.35847252 d,10.55 earthRad,196.0 earthMass,2459553.7138 d,3711.0 K
TOI-6651 b,TOI-6651,2024,5.056973 d,5.09 earthRad,61.0 earthMass,2459857.7116 d,5940.0 K
2MASS J21252752-8138278 b,2MASS J21252752-8138278,2024,nan d,12.4 earthRad,3813.940884 earthMass,nan d,3592.0 K
Gliese 12 b,Gliese 12,2024,12.761408 d,0.958 earthRad,3.87 earthMass,2459497.1865 d,3296.0 K
TOI-6130 b,TOI-6130,2024,2.392679 d,14.3474953 earthRad,333.71982735 earthMass,2459849.63919 d,6110.0 K
NGTS-30 b,NGTS-30,2024,98.29838 d,10.40193409 earthRad,305.11527072 earthMass,2459287.6 d,5455.0 K
Kepler-1489 c,Kepler-1489,2024,0.680741 d,0.51 earthRad,0.087 earthMass,2454832.96 d,5565.53 K
TOI-1836 b,TOI-1836,2024,20.380799 d,8.00321222 earthRad,38.45723725 earthMass,2459646.49351 d,6380.0 K
TOI-1898 b,TOI-1898,2024,45.52234 d,9.39553231 earthRad,129.0 earthMass,2458894.2511 d,6241.0 K
TOI-1798.02,TOI-1798,2024,0.437811822 d,1.464 earthRad,5.6 earthMass,2459691.3135 d,5165.0 K
TOI-2019 b,TOI-2019,2024,15.3444 d,5.33275337 earthRad,34.4 earthMass,2458942.942 d,5626.0 K
TOI-663 d,TOI-663,2024,7.1027268 d,1.92 earthRad,5.2 earthMass,2458547.11249 d,3681.0 K
TOI-2211.01,TOI-2211,2024,3.092686757 d,1.561 earthRad,3.06 earthMass,2459038.1032 d,5253.0 K
TOI-1294 c,TOI-1294,2024,159.9 d,14.3 earthRad,147.0 earthMass,2459194.4 d,5718.0 K
UCAC4 328-061594 b,UCAC4 328-061594,2024,nan d,12.1 earthRad,6674.396547 earthMass,nan d,nan K
KMT-2023-BLG-1454L b,KMT-2023-BLG-1454L,2024,nan d,14.1 earthRad,200.23189641 earthMass,nan d,nan K
TOI-480 b,TOI-480,2024,6.866196 d,2.85372018 earthRad,20.8 earthMass,2458469.5659 d,6174.0 K
KMT-2023-BLG-1431L b,KMT-2023-BLG-1431L,2024,nan d,3.76 earthRad,13.6 earthMass,nan d,nan K
TOI-1443 b,TOI-1443,2024,23.540678 d,2.30381001 earthRad,30.0 earthMass,2458693.25 d,5224.0 K
TOI-1782.02,TOI-1782,2024,1.829024227 d,1.839 earthRad,4.04 earthMass,2459632.81673 d,4336.0 K
Kepler-963 c,Kepler-963,2024,0.919783 d,0.6 earthRad,0.156 earthMass,2454832.901 d,5169.47 K
TOI-2485 b,TOI-2485,2024,11.23479 d,12.1393261 earthRad,766.60211768 earthMass,2458939.7856 d,6016.4 K
TOI-1758 b,TOI-1758,2024,20.705074685 d,3.62 earthRad,6.9 earthMass,2459924.7718 d,5169.0 K
TOI-1135 b,TOI-1135,2024,8.0277283 d,9.34085 earthRad,51.42 earthMass,2460658.97426 d,5962.7 K
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,2024,nan d,4.08 earthRad,15.6 earthMass,nan d,nan K
TOI-757 b,TOI-757,2024,17.46819 d,2.5 earthRad,10.5 earthMass,2459305.5322 d,5278.0 K
TIC 46432937 b,TIC 46432937,2024,1.44044527 d,13.31626907 earthRad,1017.0509024 earthMass,2459952.28894 d,3572.0 K
TOI-1630.01,TOI-1630,2024,12.055734733 d,2.417 earthRad,6.42 earthMass,2459931.22472 d,5504.0 K
KMT-2016-BLG-2321L b,KMT-2016-BLG-2321L,2024,nan d,13.8 earthRad,301.93698665 earthMass,nan d,nan K
TOI-2266 b,TOI-2266,2024,2.326318 d,1.54 earthRad,2.99 earthMass,2459255.6948195 d,3200.0 K
TOI-1199 b,TOI-1199,2024,3.671463 d,10.5140239 earthRad,75.96098927 earthMass,2459420.5376 d,5710.0 K
TOI-6054.01,TOI-6054,2024,7.501428 d,2.64 earthRad,12.5 earthMass,2458817.909 d,6047.0 K
G 196-3 b,G 196-3,2024,nan d,12.0 earthRad,8263.538582 earthMass,nan d,3517.0 K
TOI-1739 b,TOI-1739,2024,8.303341406 d,1.946 earthRad,4.45 earthMass,2459631.82035 d,4814.0 K
TOI-4515 b,TOI-4515,2024,15.266446 d,12.17 earthRad,637.0 earthMass,2459451.62191 d,5433.0 K
TOI-1775 b,TOI-1775,2024,10.2405549 d,8.04728896 earthRad,96.0 earthMass,2458877.5645 d,5284.0 K
TOI-5713 b,TOI-5713,2024,10.441989 d,1.77 earthRad,3.78 earthMass,2458745.6776 d,3225.0 K
TOI-2420 b,TOI-2420,2024,5.842641 d,15.02003414 earthRad,294.62693329 earthMass,2458388.4119 d,5707.0 K
2MASS J03590986+2009361 b,2MASS J03590986+2009361,2024,nan d,12.2 earthRad,5720.911326 earthMass,nan d,2943.0 K
TOI-6255 b,TOI-6255,2024,0.23818244 d,1.079 earthRad,1.44 earthMass,2458738.71248 d,3421.0 K
TOI-2274 b,TOI-2274,2024,2.67963 d,2.45 earthRad,6.57 earthMass,2458685.3661 d,3943.0 K
TOI-880.02,TOI-880,2024,2.57571 d,2.19 earthRad,5.43 earthMass,2459400.6128 d,5050.0 K
TOI-2458 c,TOI-2458,2024,16.553 d,3.18 earthRad,10.22 earthMass,nan d,6005.0 K
Kepler-879 c,Kepler-879,2024,0.646716 d,0.4 earthRad,0.0364 earthMass,2454833.206 d,5456.75 K
TOI-5218 b,TOI-5218,2024,4.291452 d,9.86 earthRad,657.0 earthMass,2458842.65207 d,4230.0 K
TOI-1751 b,TOI-1751,2024,37.46852 d,2.9507845 earthRad,19.5 earthMass,2458733.635 d,5970.0 K
TOI-1273 b,TOI-1273,2024,4.631296 d,11.09689089 earthRad,70.55790635 earthMass,2458712.3468 d,5690.0 K
TOI-2981 b,TOI-2981,2024,3.601501 d,13.4 earthRad,638.0 earthMass,2459302.7195 d,5940.0 K
HD 134606 f,HD 134606,2024,26.915 d,2.24 earthRad,5.63 earthMass,nan d,5576.0 K
TOI-6002 b,TOI-6002,2024,10.904821 d,1.65 earthRad,3.36 earthMass,2458692.7639 d,3229.0 K
TOI-1723 b,TOI-1723,2024,13.727012643 d,3.435 earthRad,10.4 earthMass,2459593.95996 d,5777.0 K
TOI-5388.01,TOI-5388,2024,2.594675 d,1.89426 earthRad,4.25 earthMass,2459630.895748 d,3495.0 K
TOI-1777.01,TOI-1777,2024,14.650111974 d,2.246 earthRad,5.67 earthMass,2459635.1067 d,5859.0 K
HD 48948 d,HD 48948,2024,151.92 d,3.24 earthRad,10.59 earthMass,nan d,4593.0 K
TOI-1408 c,TOI-1408,2024,2.1664 d,2.22 earthRad,7.6 earthMass,2458739.847 d,6117.0 K
TOI-5634 A b,TOI-5634 A,2024,2.2035373 d,10.42 earthRad,588.0 earthMass,2459663.4184 d,3896.0 K
TOI-871 b,TOI-871,2024,14.362565 d,1.664 earthRad,3.41 earthMass,2458417.0523 d,4929.0 K
ITG 15 b,ITG 15 A,2024,nan d,12.1 earthRad,6674.396547 earthMass,nan d,nan K
TOI-4638.01,TOI-4638,2024,10.283918787 d,2.933 earthRad,8.92 earthMass,2459449.3508 d,5700.0 K
TIC 393818343 b,TIC 393818343,2024,16.24921 d,12.18416202 earthRad,1379.37528638 earthMass,2459811.2402 d,5756.0 K
TOI-1994 b,TOI-1994,2024,4.0337142 d,13.67495645 earthRad,7024.0077947 earthMass,2458854.37263 d,7700.0 K
TOI-6008 b,TOI-6008,2024,0.8574347 d,1.03 earthRad,4.0 earthMass,2460078.016214 d,3075.0 K
OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L,2024,nan d,13.0 earthRad,1207.7479466 earthMass,nan d,nan K
TOI-815 b,TOI-815,2024,11.197259 d,2.94 earthRad,7.6 earthMass,2459287.6028 d,4869.0 K
MOA-2016-BLG-526L b,MOA-2016-BLG-526L,2024,nan d,3.97 earthRad,14.93793513 earthMass,nan d,nan K
HIP 39017 b,HIP 39017,2024,31000.0 d,12.0 earthRad,7500.7504052 earthMass,nan d,7201.0 K
TOI-1772.01,TOI-1772,2024,8.054246874 d,2.905 earthRad,8.78 earthMass,2459628.8507 d,5583.0 K
Kepler-158 d,Kepler-158,2024,0.645088 d,0.43 earthRad,0.0472 earthMass,2454833.052 d,4895.97 K
TOI-1180 b,TOI-1180,2024,9.686760378 d,3.072 earthRad,10.0 earthMass,2459950.32735 d,4738.0 K
TOI-4994 b,TOI-4994,2024,21.491984 d,8.54124329 earthRad,88.99195396 earthMass,2459965.47035 d,5640.0 K
TOI-3919 b,TOI-3919,2024,7.433234 d,12.31866979 earthRad,1233.17421916 earthMass,2459519.29976 d,6100.0 K
TOI-2537 b,TOI-2537,2024,94.1022 d,11.25381662 earthRad,415.40172795 earthMass,2458440.329 d,4870.0 K
TOI-1448 b,TOI-1448,2024,8.112245 d,2.749 earthRad,19.5 earthMass,2458713.3375 d,3412.0 K
TOI-5005 b,TOI-5005,2024,6.3085044 d,6.25 earthRad,32.7 earthMass,2460090.0356 d,5749.0 K
TOI-5319 b,TOI-5319,2024,4.07853 d,2.83 earthRad,8.4 earthMass,2459496.5862 d,3580.0 K
TOI-128.01,TOI-128,2024,4.9404681 d,2.21898 earthRad,5.56 earthMass,2460175.867159 d,6086.0 K
HD 48948 c,HD 48948,2024,38.06 d,2.6 earthRad,7.27 earthMass,nan d,4593.0 K
TOI-2368 b,TOI-2368,2024,5.1750073 d,10.83908434 earthRad,206.58846455 earthMass,2459752.59549 d,5360.0 K
TOI-4336 A b,TOI-4336 A,2024,16.336334 d,2.12 earthRad,5.14 earthMass,2459335.57319 d,3298.0 K
KMT-2023-BLG-0469L b,KMT-2023-BLG-0469L,2024,nan d,7.04 earthRad,39.41072247 earthMass,nan d,nan K
TOI-286 c,TOI-286,2024,39.361826 d,1.88 earthRad,3.72 earthMass,2460155.0251 d,5152.0 K
TOI-2379 b,TOI-2379,2024,5.4693827 d,11.72459381 earthRad,1830.69162432 earthMass,2459401.56596 d,3707.0 K
TOI-3568 b,TOI-3568,2024,4.417965 d,5.3 earthRad,26.4 earthMass,2459799.3834 d,4969.0 K
TOI-238 c,TOI-238,2024,8.465651 d,2.18 earthRad,6.7 earthMass,2460204.9675 d,5059.0 K
TOI-6029 b,TOI-6029,2024,5.7987 d,14.39233122 earthRad,519.64944544 earthMass,2459667.067 d,6223.0 K
NGTS-26 b,NGTS-26,2024,4.5199279 d,14.88552637 earthRad,92.80589484 earthMass,2457756.8314 d,5550.0 K
TOI-2295 c,TOI-2295,2024,966.5 d,12.8 earthRad,1783.01736327 earthMass,2459302.8 d,5730.0 K
TOI-663 c,TOI-663,2024,4.6955507 d,2.26 earthRad,3.65 earthMass,2458543.40593 d,3681.0 K
HD 21520 b,HD 21520,2024,25.1292 d,2.697 earthRad,17.7 earthMass,2459160.0157 d,5871.0 K
TOI-5688 A b,TOI-5688 A,2024,2.94815527 d,10.3 earthRad,124.0 earthMass,2459771.26024 d,3713.0 K
TOI-2120 b,TOI-2120,2024,5.7998164 d,2.122 earthRad,6.8 earthMass,2458795.82368 d,3131.0 K
TOI-4495.01,TOI-4495,2024,5.1830043 d,3.63045 earthRad,12.8 earthMass,2459765.914829 d,6156.0 K
TIC 4672985 b,TIC 4672985,2024,69.048 d,11.5004142 earthRad,4049.13390518 earthMass,2458429.8577 d,5757.0 K
TOI-1467 b,TOI-1467,2024,5.97114713 d,1.92 earthRad,9.0 earthMass,2458766.9885 d,3834.0 K
TOI-2529 b,TOI-2529,2024,64.5949 d,11.54525012 earthRad,743.71847238 earthMass,2458538.5151 d,5802.0 K
KMT-2023-BLG-0735L b,KMT-2023-BLG-0735L,2024,nan d,6.97 earthRad,38.77506565 earthMass,nan d,nan K
KMT-2022-BLG-0303L b,KMT-2022-BLG-0303L,2024,nan d,14.2 earthRad,163.04597279 earthMass,nan d,nan K
TOI-5082.01,TOI-5082,2024,4.240122 d,2.54811 earthRad,7.03 earthMass,2460284.802643 d,5670.0 K
TOI-1450 A b,TOI-1450 A,2024,2.0439274 d,1.13 earthRad,1.258 earthMass,2458685.34221 d,3437.0 K
TOI-1301.01,TOI-1301,2024,6.096407209 d,2.477 earthRad,6.7 earthMass,2459710.2944 d,4820.0 K
TOI-1823 b,TOI-1823,2024,38.8 d,7.5406241 earthRad,67.4 earthMass,2459645.70502 d,4927.0 K
KMT-2017-BLG-0849L b,KMT-2017-BLG-0849L,2024,nan d,2.41 earthRad,6.39 earthMass,nan d,nan K
TOI-1451 b,TOI-1451,2024,16.537944 d,2.61143902 earthRad,15.2 earthMass,2458694.3115 d,5801.0 K
TOI-663 b,TOI-663,2024,2.598902 d,2.27 earthRad,4.45 earthMass,2458544.38918 d,3681.0 K
TOI-260 b,TOI-260,2024,13.475853 d,1.71 earthRad,4.23 earthMass,2458392.2942 d,4026.0 K
KMT-2023-BLG-1866L b,KMT-2023-BLG-1866L,2024,nan d,1.43 earthRad,2.63 earthMass,nan d,nan K
NGTS-27 b,NGTS-27,2024,3.3704181 d,15.64773706 earthRad,188.47224535 earthMass,2458540.6573 d,5700.0 K
TOI-2107 b,TOI-2107,2024,2.4545467 d,13.57407563 earthRad,263.79757781 earthMass,2459228.98176 d,5627.0 K
TOI-238 b,TOI-238,2024,1.273114 d,1.612 earthRad,3.4 earthMass,2458354.6608 d,5080.0 K
Teegarden's Star d,Teegarden's Star,2024,26.13 d,0.954 earthRad,0.82 earthMass,nan d,3034.0 K
KMT-2023-BLG-1642L b,KMT-2023-BLG-1642L,2024,nan d,13.8 earthRad,343.25467956 earthMass,nan d,nan K
OGLE-2017-BLG-0640L b,OGLE-2017-BLG-0640L,2024,nan d,13.5 earthRad,514.88201934 earthMass,nan d,nan K
TOI-907.01,TOI-907,2024,4.5849129 d,9.6158851 earthRad,67.0 earthMass,2458627.05684 d,6272.0 K
UCAC3 113-933 b,UCAC3 113-933,2024,nan d,12.1 earthRad,6674.396547 earthMass,nan d,3864.0 K
TOI-782 b,TOI-782,2024,8.0240015 d,2.734 earthRad,19.1 earthMass,2458577.04189 d,3370.0 K
2MASS J11011926-7732383 b,2MASS J11011926-7732383,2024,nan d,11.9 earthRad,8899.195396 earthMass,nan d,nan K
HD 48948 b,HD 48948,2024,7.34013 d,2.06 earthRad,4.88 earthMass,nan d,4593.0 K
SPECULOOS-3 b,SPECULOOS-3,2024,0.71912603 d,0.977 earthRad,0.894 earthMass,2459790.58344 d,2800.0 K
HD 222237 b,HD 222237,2024,14892.0 d,12.8 earthRad,1649.52943233 earthMass,nan d,4751.0 K
HIP 67522 c,HIP 67522,2024,14.334892 d,7.93595834 earthRad,48.3 earthMass,2458602.50256 d,5675.0 K
TOI-2088 b,TOI-2088,2024,124.72997 d,3.6831179 earthRad,37.0 earthMass,2458769.6066 d,5081.0 K
GJ 238 b,GJ 238,2024,1.7446999 d,0.566 earthRad,0.126 earthMass,2458326.98222 d,3485.0 K
CI Tau c,CI Tau,2024,25.2 d,13.0 earthRad,1144.1822652 earthMass,nan d,3807.0 K
TOI-406 c,TOI-406,2024,3.307441 d,1.32 earthRad,2.08 earthMass,2458385.388 d,3392.0 K
TOI-1716.01,TOI-1716,2024,8.082376554 d,3.143 earthRad,10.0 earthMass,2459959.2213 d,5879.0 K
TOI-2384 b,TOI-2384,2024,2.13570304 d,11.48920522 earthRad,624.85064816 earthMass,2459591.99589 d,3943.0 K
TOI-4379 b,TOI-4379,2024,3.25352 d,16.69017226 earthRad,353.74301699 earthMass,2459734.269 d,6020.0 K
TIC 241249530 b,TIC 241249530,2024,165.7719 d,13.29385111 earthRad,1582.78546686 earthMass,2458860.8007 d,6166.0 K
TOI-3261 b,TOI-3261,2024,0.8831331 d,3.82 earthRad,30.3 earthMass,2459112.40036 d,5068.0 K
TOI-6086 b,TOI-6086,2024,1.3888725 d,1.18 earthRad,1.76 earthMass,2460131.969501 d,3200.0 K
TOI-3071 b,TOI-3071,2024,1.266938 d,7.16 earthRad,68.2 earthMass,2458594.608 d,6177.0 K
TOI-406.01,TOI-406,2024,13.175682 d,2.08 earthRad,6.57 earthMass,2458388.57 d,3392.0 K
TIC 139270665 b,TIC 139270665,2024,23.624 d,7.22979255 earthRad,147.15455244 earthMass,2459592.36614 d,5844.0 K
TOI-1794 b,TOI-1794,2024,8.765528 d,3.29701268 earthRad,8.7 earthMass,2458715.312 d,5631.0 K
TOI-261.01,TOI-261,2024,3.3639254 d,3.0449863 earthRad,9.51 earthMass,2458383.915624 d,5890.3 K
TOI-1437 b,TOI-1437,2024,18.840942 d,2.24 earthRad,9.6 earthMass,2459360.1652 d,6008.0 K
TOI-1174 b,TOI-1174,2024,8.953487683 d,2.562 earthRad,32.0 earthMass,2459657.03302 d,5030.0 K
KMT-2022-BLG-2286L b,KMT-2022-BLG-2286L,2024,nan d,12.1 earthRad,6038.739733 earthMass,nan d,nan K
HS Psc b,HS Psc,2024,3.986 d,13.6 earthRad,464.02947422 earthMass,2458486.422 d,4203.0 K
TOI-2068 b,TOI-2068,2024,7.768915 d,1.821 earthRad,3.97 earthMass,2458683.4258 d,3710.0 K
TOI-815 c,TOI-815,2024,34.976145 d,2.62 earthRad,23.5 earthMass,2459288.6331 d,4869.0 K
KMT-2023-BLG-0416L b,KMT-2023-BLG-0416L,2024,nan d,3.67 earthRad,13.03096469 earthMass,nan d,nan K
TOI-4562 c,TOI-4562,2024,3990.0 d,12.8 earthRad,1833.86990839 earthMass,nan d,6096.0 K
TOI-6016 b,TOI-6016,2024,4.023687 d,13.67495645 earthRad,371.85923619 earthMass,2459877.793 d,6110.0 K
TOI-5720 b,TOI-5720,2024,1.4344555 d,1.09 earthRad,4.3 earthMass,2460076.902501 d,3325.0 K
TOI-1244 b,TOI-1244,2024,6.400316483 d,2.467 earthRad,6.6 earthMass,2459913.8083 d,4599.0 K
Barnard b,Barnard's star,2024,3.1542 d,0.72 earthRad,0.299 earthMass,2460139.204 d,3195.0 K
TOI-1294 b,TOI-1294,2024,3.915292 d,10.12369881 earthRad,63.9 earthMass,2459393.00711 d,5718.0 K
TOI-762 A b,TOI-762 A,2024,3.4716826 d,8.33948164 earthRad,79.77493016 earthMass,2459850.25847 d,3266.0 K
TOI-1742 b,TOI-1742,2024,21.269084 d,2.36507598 earthRad,9.7 earthMass,2458725.3518 d,5815.0 K
TOI-4914 b,TOI-4914,2024,10.60057 d,12.87 earthRad,227.0 earthMass,2459317.2727 d,5805.0 K
TOI-2295 b,TOI-2295,2024,30.033302 d,16.47720163 earthRad,278.09985612 earthMass,2458713.4551 d,5730.0 K
TOI-1295 b,TOI-1295,2024,3.1968838 d,15.69257298 earthRad,451.31633794 earthMass,2459913.37999 d,6280.0 K
IRAS 04125+2902 b,IRAS 04125+2902,2024,8.834978 d,10.73820351 earthRad,80.8 earthMass,2458821.8251 d,4080.0 K
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,2024,nan d,13.6 earthRad,120.77479466 earthMass,nan d,nan K
TOI-4438 b,TOI-4438,2024,7.44628 d,2.52 earthRad,5.4 earthMass,2459396.41168 d,3422.0 K
TOI-4559 b,TOI-4559,2024,3.965991 d,1.415 earthRad,2.59 earthMass,2459335.3447 d,3558.0 K
TOI-771 b,TOI-771,2024,2.3260155 d,1.36 earthRad,2.47 earthMass,2458572.4191 d,3370.0 K
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,2024,nan d,12.8 earthRad,1875.1876013 earthMass,nan d,nan K
TOI-3894 b,TOI-3894,2024,4.33454 d,15.27784069 earthRad,260.61929374 earthMass,2459250.50777 d,6000.0 K
HD 77946 b,HD 77946,2024,6.527363 d,2.89646124 earthRad,10.9 earthMass,2458875.9989 d,6007.0 K
TOI-1249 b,TOI-1249,2024,13.079151 d,3.2710301 earthRad,11.9 earthMass,2458694.3804 d,5497.0 K
TOI-1450 A c,TOI-1450 A,2024,5.0688 d,1.13 earthRad,1.527 earthMass,2459321.76 d,3437.0 K
TOI-5616 b,TOI-5616,2024,2.002849 d,10.78 earthRad,624.0 earthMass,2458901.48892 d,3996.0 K
TOI-4504 c,TOI-4504,2024,82.97213 d,11.09689089 earthRad,1197.32317485 earthMass,2458400.3906 d,5315.0 K
TOI-329 b,TOI-329,2024,5.70439 d,4.94057819 earthRad,40.4 earthMass,2459090.7955 d,5614.0 K
TOI-1753 b,TOI-1753,2024,5.3846104 d,2.47852533 earthRad,16.6 earthMass,2458684.503 d,5621.0 K
BD-14 3065 b,BD-14 3065 A,2024,4.2889731 d,21.59 earthRad,3932.0 earthMass,2459313.48578 d,6935.0 K
KMT-2021-BLG-2609L b,KMT-2021-BLG-2609L,2024,nan d,3.17 earthRad,10.17050902 earthMass,nan d,nan K
HD 73344 b,HD 73344,2024,15.611 d,2.884 earthRad,10.48 earthMass,2458095.9 d,6252.6 K
TOI-4527.01,TOI-4527,2024,0.3994445 d,0.9086617 earthRad,0.689 earthMass,2459474.200243 d,3702.0 K
HD 75898 c,HD 75898,2024,6717.0 d,12.6 earthRad,2698.36317543 earthMass,2452005.65 d,6122.0 K
TOI-5232 b,TOI-5232,2024,4.0966692 d,12.778238 earthRad,743.71847238 earthMass,2459857.92806 d,6500.0 K
